Gene	RNA_FC	Chip_FC
LOC107391752	-0.092024814	-0.443138105
LOC107391794	-0.20538835	-0.041312116
LOC107391876	0.792517318	0.421855294
LOC107391917	-0.8438451	0.096773058
LOC107392035	-0.382377019	-0.235064529
LOC107392081	0.455033235	-0.243610401
LOC107392190	0.532915622	-0.110298977
LOC107392204	0.322545648	-0.220643878
LOC107392262	-1.440577548	-0.383890152
LOC107392522	1.264767246	0.348213711
LOC107392632	-0.570179614	-0.475135306
LOC107392754	1.087074196	-0.007269316
LOC107392955	0.484491214	-0.13792518
LOC107392956	-0.188655944	-0.315406822
LOC107393010	-0.403466211	-0.620536044
LOC107393079	3.987890101	-0.153472287
LOC107393109	0.280111023	-0.274146893
LOC107393187	-0.004701968	0.118720729
LOC107393272	-0.601169894	0.182900603
LOC107393322	0.027584482	0.461541685
LOC107393355	0.927414372	-0.02556883
LOC107393616	-0.066334112	-0.455119736
LOC107393772	0.676410454	-0.331751304
LOC107393787	-1.338134378	-0.460125851
LOC107393831	5.574984284	-0.502215195
LOC107393841	-0.680949335	-0.226139905
LOC107393847	2.793473131	0.310953403
LOC107393880	-0.354578092	0.273992477
LOC107393882	-2.221803358	-0.107869292
LOC107393986	-0.535012857	-0.022365765
LOC107394038	0.672675908	0.211972049
LOC107394159	0.074325453	-0.779152961
LOC107394215	-2.843744459	-0.192605129
LOC107394224	1.299756933	-0.250556669
LOC107394285	-0.588247545	0.092009414
LOC107394322	-0.635003441	0.232593809
LOC107394363	0.471791518	-0.04817373
LOC107394415	1.831651675	0.160213498
LOC107394496	-3.708242458	-0.073421619
LOC107394498	-2.743979421	0.319636733
LOC107394519	-1.762116365	-0.227450463
LOC107394522	4.721395506	-0.144976463
LOC107394524	-3.177915621	NA
LOC107394546	-1.223689516	-0.398462917
LOC107394623	-0.623042311	0.27919101
LOC107394637	-0.995865718	0.548047422
LOC107394668	0.249733017	-0.591082296
LOC107394669	0.195990177	0.113354598
LOC107394691	0.519548035	1.320072654
LOC107394807	0.023669105	0.111623618
LOC107394808	0.812013308	0.183492856
LOC107394810	1.889758167	-0.308138234
LOC107394812	0.560567658	0.002281293
LOC107394910	-0.175637597	0.259793784
LOC107394946	-0.882575485	0.438626504
LOC107395007	-0.788421836	-0.199402376
LOC107395009	2.09529955	-0.21676064
LOC107395041	1.273284543	-0.298712961
LOC107395042	-0.042988291	8.83E-05
LOC107395069	0.594415865	-0.569857768
LOC107395071	1.159791961	0.0914822
LOC107395081	-0.675407178	0.429383297
LOC107395101	-1.459852169	-0.013725538
LOC107395168	-0.722383676	-0.270518525
LOC107395202	-4.067369392	0.166994575
LOC107395305	0.079171922	-0.154615956
LOC107395320	0.105847948	-0.449463403
LOC107395371	0.17416996	-0.206266342
LOC107395374	-1.116308409	-0.137344659
LOC107395380	0.008452896	-0.164579758
LOC107395447	-1.627084598	-1.011030987
LOC107395459	1.162132226	0.135250044
LOC107395466	-0.721423662	-0.198567137
LOC107395473	-0.782802204	-0.483416913
LOC107395480	0.583177996	-0.128223704
LOC107395481	0.976485374	0.00427735
LOC107395523	-0.394046325	0.38388647
LOC107395533	0.992849724	-0.190469235
LOC107395551	0.210596838	0.103982371
LOC107395574	0.827283057	-0.245612325
LOC107395575	-0.106277637	-0.466180447
LOC107395635	0.414856836	-0.328856203
LOC107395668	0.240001719	0.024632382
LOC107395795	0.02588444	-0.036508144
LOC107395802	-2.147509274	-0.552819423
LOC107395809	0.922341759	0.544595214
LOC107395854	-1.556523751	-1.393953016
LOC107395907	1.690959128	0.072087732
LOC107395936	-0.063315281	-0.258952939
LOC107395943	3.47272556	-0.203047773
LOC107395964	2.379092886	0.092350419
LOC107396005	-0.36540191	-0.055420578
LOC107396018	-0.697016933	-0.362799507
LOC107396089	0.469842204	-0.133872142
LOC107396305	-0.278761521	-0.26027489
LOC107396346	-0.335302385	-0.111071769
LOC107396347	0.275458889	-0.186317152
LOC107396373	0.027478596	-0.457536277
LOC107396397	0.577168743	0.306726424
LOC107396465	1.028133651	0.191303286
LOC107396500	0.427048666	0.412558791
LOC107396611	-0.617229013	-0.462101902
LOC107396748	-0.222467928	-0.202816784
LOC107396753	0.308063721	0.114233239
LOC107396817	0.953491106	0.311348958
LOC107396818	-0.542472024	-0.182389686
LOC107396831	-0.674643045	-0.378775978
LOC107396925	-0.000480327	NA
LOC107396993	0.080233405	-0.26606092
LOC107397010	0.544522466	-0.448165666
LOC107397031	-0.01155255	0.498503644
LOC107397037	-0.593159005	0.759180182
LOC107397078	0.360572345	0.00075325
LOC107397088	-0.009690883	-0.505101403
LOC107397193	0.37066289	0.403887511
LOC107397203	-0.289638457	-0.2364529
LOC107397235	0.357088864	0.577801715
LOC107397263	-0.454964707	0.360241868
LOC107397264	0.827877727	0.189047999
LOC107397314	-1.058459377	-0.37595471
LOC107397330	0.458269946	-0.88245496
LOC107397346	-1.505263224	-0.159263356
LOC107397355	-1.565437449	-0.300553568
LOC107397388	0.180352972	-0.127052555
lonp1	-0.375734138	-0.073119491
lonp2	1.933378401	0.241308753
lonrf1(1of2)	1.775061138	0.264724442
lonrf1(2of2)	1.127353912	0.150144079
lonrf3(1of2)	0.148702495	-0.295798566
lonrf3(2of2)	-0.291937162	-0.123996332
lox(1of4)	-3.297098498	0.263772306
lox(3of4)	-1.653193676	-0.198185088
loxl1	-0.751073206	-0.511069498
loxl2(1of4)	2.732290666	0.105764821
loxl2(2of4)	0.810156654	NA
loxl2(3of4)	-0.497707615	0.569940031
loxl2(4of4)	-0.944492204	NA
loxl3	-2.510131339	-0.435273205
lpar1(1of2)	-0.647844931	-0.195432009
lpar1(2of2)	-0.62815313	0.573384397
lpar2	-0.834254019	0.309090913
lpar3	0.249741365	0.292007505
lpar4(1of2)	0.281264978	-0.237953671
lpar4(2of2)	-0.943832965	0.519634654
lpar6(3of4)	-0.607939274	0.192855466
lpcat1(1of3)	0.692512729	0.052935935
lpcat2	-1.246949197	-0.28226034
lpcat3	-1.744188406	-0.73241656
lpcat4	0.701242381	-0.076509205
lpgat1	-0.342573525	-0.340259372
lpin1(1of2)	1.598953529	0.122991978
lpin1(2of2)	3.3148163	-0.022398037
lpin2(1of3)	-0.716425472	-0.156333818
lpin2(3of3)	-0.383841589	0.042971886
lpl(1of2)	-0.627041931	0.049837577
lpl(2of2)	0.029725125	-0.525091355
lpp	0.136402921	-0.2291417
lrat(2of2)	-0.292830135	-0.238258528
lrba	-1.528240388	-0.419075179
lrch1	0.230604138	-0.3262535
lrch2	-1.470185359	-0.431823231
lrch3	-0.49092775	0.003743185
lrch4	0.576777867	-0.769062485
lrfn1(2of3)	-2.622584441	-0.667354777
lrfn1(3of3)	-0.912569668	-0.488911161
lrfn2(2of2)	0.0184215	-0.378637121
lrguk	-0.62144064	-0.624548626
lrif1	-0.483915208	0.084780396
lrig1	-0.849254218	-0.349424055
lrig2	0.213496444	-0.066437516
lrig3	-0.852878823	0.073277765
lrp1(1of2)	-0.511687103	-0.413475599
lrp1(2of2)	0.906265826	-0.141965295
lrp10	0.338381801	-0.343226055
lrp11	1.452840539	-0.213434143
lrp12	0.509400565	0.125448794
lrp2(1of2)	0.14727133	-0.356556327
lrp4(2of3)	-0.069424974	-0.090966963
lrp5	0.071660031	-0.399367023
lrp6	0.602305053	-0.217779544
lrp8(1of4)	0.851086145	0.39777197
lrp8(2of4)	-0.373770064	-0.079439845
lrp8(3of4)	-0.71782699	-0.369437978
lrp8(4of4)	-1.329168183	-0.060406089
lrpap1	0.501603533	0.201587772
lrpprc	-0.738388645	-0.158447543
lrr1	-0.672300753	0.220651456
lrrc1	0.010411792	0.111835373
lrrc10	-0.883342073	-0.221365415
lrrc14	0.474582866	0.077963836
lrrc15(1of2)	0.998783958	-0.205237051
lrrc15(2of2)	-0.952466138	0.390656787
lrrc16a(1of3)	0.363235326	0.090008691
lrrc16a(3of3)	-0.609149678	-0.199109643
lrrc16b(2of3)	1.529839643	-0.275014831
lrrc17(1of2)	0.333058674	0.418894009
lrrc17(2of2)	1.079004118	-0.082448423
lrrc18(1of2)	0.044226001	-0.294318728
lrrc2	4.78765191	0.50054414
lrrc20	-0.90289782	-0.003076988
lrrc23	-0.463530673	-0.447060501
lrrc24(1of2)	-0.479952469	0.063085869
lrrc28	1.347548882	0.345147752
lrrc29	-0.525593578	-0.620652201
lrrc30	1.024740757	-0.089866265
lrrc31	0.809381856	1.526922301
lrrc34	0.652374315	-1.855833497
lrrc38	-0.008694141	-0.413286924
lrrc39	0.184584684	-0.402147852
lrrc3b(1of3)	-2.647707965	-0.293121045
lrrc3b(2of3)	-0.98347251	0.258447029
lrrc3b(3of3)	-2.242929323	0.264615283
lrrc40	-1.523004034	-0.735664819
lrrc41	0.667928112	-0.013227501
lrrc42	0.391639702	0.161834055
lrrc47	0.22109325	0.419478254
lrrc4b(1of3)	-1.983849704	-1.005287293
lrrc4b(2of3)	-1.808029541	-1.071785421
lrrc4b(3of3)	0.967195148	-0.018707705
lrrc51	4.086486004	-0.055163976
lrrc56	-0.128302482	-0.004452192
lrrc57	1.932455707	0.339922591
lrrc58	0.287657108	0.518386917
lrrc59	-0.632843454	0.169927195
lrrc6	0.840100264	0.26389467
lrrc61	-0.068297895	0.358464967
lrrc7	2.518257484	0.02543851
lrrc73	2.035810489	-0.345359355
lrrc75a(2of3)	2.101523551	0.120022747
lrrc8a(1of2)	0.881731867	-0.136479406
lrrc8a(2of2)	-1.366842601	-0.188668508
lrrc8c	0.169078692	-0.058420805
lrrc8d(3of3)	-0.982911241	0.513043514
lrrc8e	0.472631332	0.464969272
lrrcc1	-1.443382042	-0.064904018
lrrfip1(1of2)	-3.479159157	-0.471463008
lrrfip1(2of2)	0.500738118	-0.3453661
lrrfip2	0.49256304	0.035969271
lrriq1	-1.363091704	-0.618601128
lrrk1(1of4)	0.234392087	-0.488152799
lrrk1(2of4)	0.370180266	-0.882032636
lrrk1(3of4)	1.133055155	NA
lrrk1(4of4)	1.611328925	NA
lrrk2	0.894408796	-0.62141041
lrrn1(1of3)	0.158191267	-0.377284081
lrrn1(2of3)	-1.42592317	0.187001438
lrrn1(3of3)	-0.411130737	0.051849047
lrrn3	0.086310125	-0.618553028
lrrn4(1of2)	0.160010476	0.12065871
lrrn4(2of2)	-0.574958113	-0.208613076
lrsam1	0.30288409	-0.441982962
lrtm2	1.308575675	-0.343907261
lrtomt	2.726472972	-0.304484293
lrwd1	-1.302546486	0.029621528
lsamp	3.025845985	-0.389426472
lsg1	0.961933675	0.135409435
lsm1	-0.204438283	0.17611708
lsm10	-0.712725476	-0.079456012
lsm11	-1.537692661	-0.145206783
lsm12	0.801455145	0.397151329
lsm14a(1of2)	0.777799134	0.204637944
lsm14a(2of2)	0.425845345	0.159631552
lsm2	-1.444029785	-0.047327923
lsm3	-2.332130225	0.419457174
lsm4	-1.120252457	0.447817638
lsm5	-1.858379582	0.131812712
lsm6	-2.689288819	0.2726278
lsm7	-1.788779936	0.1306718
lsm8	-0.004476954	0.169525217
lsp1	0.133579739	-0.038194911
lsr	0.033430329	0.135210949
lss	0.616495409	-0.622566751
lta4h	-0.189731691	-0.280670149
ltb4r	-0.472601508	0.055398749
ltb4r2(2of2)	0.257102108	-0.17947775
ltbp1(1of2)	-1.410440562	-0.018688146
ltbp1(2of2)	-1.579900638	0.030765836
ltbp2(1of2)	-1.238451766	-0.213502527
ltbp2(2of2)	-2.938675175	NA
ltbp3	-1.08568986	-0.1051656
ltf(1of2)	1.044703405	0.429078876
ltf(2of2)	0.35540708	-0.311852298
ltn1	-0.123531523	-0.183913793
ltv1	0.715096435	0.228937451
luc7l	-0.703686561	-0.234964972
luc7l2	-0.245730205	0.165174226
luc7l3	-0.601441661	-0.47397024
lum(1of2)	-5.106891393	NA
lum(2of2)	-3.430913381	-0.414281234
lurap1	1.145769626	-0.307180262
lurap1l	-1.590170414	0.222804716
luzp2	-0.816240744	0.38428777
lxn	0.692841003	0.165947344
ly75	0.48526606	-0.494647842
ly9	-0.634824727	-0.270997063
lyar	0.266010697	0.149576841
lyg2(1of2)	1.043713507	0.282042464
lyl1	0.418839615	-0.177555149
lyn	-0.002904714	-0.390841183
lypd1(2of2)	0.70659717	-0.534882532
lypd6	-0.68950333	0.025109666
lypla1	0.14918704	0.198897106
lypla2	-2.664309644	0.130914648
lyrm2	-0.012955222	-0.087411299
lyrm5	-0.190950307	0.008543293
lyrm7	0.011268334	0.360774291
lysmd1	0.48107722	0.236300811
lysmd2	0.689286535	0.385894027
lysmd3	0.043679617	0.550398312
lysmd4	0.864110698	0.605129133
lyst	-0.626851431	-0.17091072
lyve1(1of2)	0.500211173	-0.201559089
lyve1(2of2)	0.468146374	0.173246292
lyz	1.375400527	NA
lzic	-0.520598565	0.227492424
lztfl1	-0.386461246	0.224516346
lztr1(1of2)	0.523965459	0.522692283
lztr1(2of2)	0.329311382	0.291776807
lzts1	-0.756268123	1.121001373
lzts2	-0.480928217	-0.130862
lzts3(1of2)	2.668605886	-0.149920892
m6pr	0.760522202	0.598683356
maats1	-0.197288374	0.248288519
mab21l1	-1.225476953	0.500384893
mab21l2	-2.332480545	-0.205367667
macc1	1.905022275	0.588197186
macf1(1of2)	-1.529981333	-0.32077171
macf1(2of2)	-0.479008256	-0.429836983
macrod2	-0.010780356	-0.266173691
mad1l1	-0.399036206	0.086343481
mad2l1	-3.080250553	0.301912386
mad2l1bp	-7.710208695	NA
mad2l2	0.229804173	-0.001948879
madd	1.463544669	-0.356073219
maea	-0.493310865	0.312573924
maf(1of2)	-1.625028725	-0.164767393
maf1	0.560900741	0.415760691
mafa	0.806673708	NA
mafb(3of3)	0.498075066	0.379967261
mafg(1of2)	-0.504293873	-0.218771123
mafg(2of2)	2.331483241	0.606090754
mafk(1of2)	1.480029734	0.037315141
mafk(2of2)	1.813578185	0.376463806
mag(1of6)	-0.297768	-0.236869949
mag(3of6)	-0.394517558	-0.496700002
mag(4of6)	0.736206067	-0.373570062
magi1(1of3)	-0.434542547	-0.27965619
magi1(2of3)	-0.22838369	-0.144261622
magi1(3of3)	-1.830536759	-0.322718105
magi2(1of2)	0.218424967	-0.436936594
magi2(2of2)	-0.376046822	-0.918918442
magi3(1of4)	0.983602959	-0.495143594
magi3(2of4)	0.978425171	-0.260419908
magi3(3of4)	-1.48383986	-0.005829977
magi3(4of4)	-0.796419602	-0.135873746
magohb	-1.7091017	0.310958003
magt1	-2.170976306	0.32001861
mak	1.407168855	0.030621665
mak16	-0.230426118	0.302506492
mal(1of3)	1.381503308	0.482987924
mal(3of3)	0.387059798	0.300784475
mal2	0.512029909	0.657792333
malsu1	1.614101939	0.419479567
malt1(1of3)	-0.968576001	-0.395316944
malt1(3of3)	-1.302294002	0.335776228
mamdc2	-2.582528826	-0.666519438
mamdc4(3of3)	-1.794644804	-0.360996999
maml1	-0.540766713	0.106959501
maml2	1.404216053	-0.050713599
maml3	0.32527677	-0.125542091
man1a1	-0.528297925	-0.067620841
man1a2(1of2)	-0.586179002	-0.430182837
man1a2(2of2)	-0.55163669	-0.162431076
man1b1(1of2)	-0.278213251	-0.250753974
man1b1(2of2)	-0.068227538	-0.484453756
man1c1	-1.258337044	0.109383012
man2a2	0.178074953	-0.139057491
man2b1	-1.799974895	-0.462276874
man2b2	-0.928309192	-0.01106203
man2c1	0.505984968	-0.273750317
manba	-0.31576318	-0.375546012
manbal	0.978918329	0.228336778
manea	-0.748981306	0.213287919
maneal(1of2)	-0.607801448	-0.089059412
maneal(2of2)	2.042927318	0.27302045
manf	-2.28904752	0.339609839
mansc1	-1.801371414	-0.537819345
maoa(1of3)	-1.246702286	0.103664965
maoa(2of3)	0.650010046	0.154770047
map10	-0.702831413	0.203029538
map1a(2of3)	0.154052819	-0.178539094
map1a(3of3)	0.075223544	-0.218089525
map1b(1of3)	-3.169832484	-0.707917149
map1b(2of3)	-0.981681256	-0.219043793
map1b(3of3)	-2.69706677	-0.121527193
map1lc3a(1of3)	0.07959223	0.508559425
map1lc3a(2of3)	-1.864531158	0.023854334
map1lc3a(3of3)	1.205038412	0.308817691
map1lc3b	0.839111153	0.537640499
map2(1of2)	-0.056533065	-0.017845997
map2(2of2)	0.171054701	-0.167835722
map2k1	0.446488639	-0.038155495
map2k2	0.049759027	0.424542111
map2k4(1of2)	0.288368445	0.057851217
map2k4(2of2)	1.464795752	0.093405092
map2k5	0.800014025	0.19251454
map2k6(1of2)	-0.193941218	0.018267184
map2k6(2of2)	-2.041230583	0.313620066
map2k7	1.122842883	-0.248549121
map3k11	0.713061613	-0.204814716
map3k12(1of2)	0.680323364	-0.385129701
map3k13	0.527157911	-0.249475117
map3k14(1of2)	0.836073359	-0.015931123
map3k14(2of2)	0.046252886	0.022683552
map3k19(6of7)	-2.005039323	-0.53184827
map3k2	0.197774239	-0.153828176
map3k3(1of2)	0.136497689	-0.292136838
map3k3(2of2)	0.337194656	-0.430067336
map3k4	-0.452036236	-0.24789418
map3k5(1of2)	1.335847154	0.002297873
map3k5(2of2)	0.973870019	0.66828195
map3k7	0.997502079	0.051886999
map3k7cl	0.797123933	0.606579305
map3k8	0.575300155	-0.168701063
map4	0.501278209	-0.402458772
map4k2	0.680846666	0.0624223
map4k3	1.035146549	-0.007032092
map4k4	-0.895762352	-0.42884575
map4k5(1of3)	0.140721785	0.159880043
map4k5(2of3)	0.404561511	-0.193453171
map6(3of5)	0.246633304	-1.020674772
map6(4of5)	-0.514687366	0.005518555
map6(5of5)	-0.043797878	0.60865023
map7(2of2)	1.166463846	-0.51465543
map7d1(1of2)	0.242542004	-0.103666202
map7d1(2of2)	0.184440415	-0.038559298
map7d2(1of3)	-1.104984646	-0.384259319
map7d2(2of3)	3.99900261	-0.13621214
map7d2(3of3)	0.692675488	0.079011233
map9	0.128804571	0.11383395
mapk1	0.890745947	0.142062261
mapk10	0.484313883	-0.639092468
mapk11	0.355754966	-0.181390673
mapk12(1of3)	-0.719270132	0.194185687
mapk12(2of3)	-1.283939306	0.325999126
mapk12(3of3)	-0.61460832	-0.173775091
mapk13	0.274073331	0.448291766
mapk14(1of2)	0.9029914	0.105180843
mapk14(2of2)	-0.435603138	0.006322213
mapk15	-0.345470531	-0.347018109
mapk3	0.521386643	0.147148351
mapk4	-1.406809298	-0.366179072
mapk6	-1.605392185	0.034516244
mapk7	0.29556793	-0.176694801
mapk8(1of2)	-1.805002083	-0.133872662
mapk8(2of2)	-1.747654676	0.054134191
mapk8ip1(1of2)	1.789103331	-0.623773092
mapk8ip2	1.960504598	-0.346847064
mapk8ip3(1of2)	-0.414318079	-0.752446515
mapk8ip3(2of2)	0.558192302	-0.283167705
mapk9	0.15732505	0.061266035
mapkap1	-0.286927549	-0.023832081
mapkapk2	-0.898485238	-0.070291328
mapkapk3(2of2)	1.122425088	0.24099437
mapkapk5	0.292006709	-0.04437677
mapkbp1(1of3)	-1.613650311	-0.98390095
mapre1	-1.855354178	0.307839022
mapre2	-0.29201858	0.657327547
mapre3(1of2)	-0.302160934	0.236055569
mapre3(2of2)	-0.744787376	0.178523046
mapt(2of2)	0.111875647	-0.26361999
march11	0.337436431	-0.01878589
march2(1of2)	-0.320520461	0.267202524
march4	1.575423097	-0.399087234
march5(1of2)	1.49608046	0.1618178
march5(2of2)	0.420341435	0.377869865
march6(1of2)	0.672139344	-0.179702459
march6(2of2)	-0.867310949	-0.14982143
march7	0.765741367	0.176105129
march8	0.39138502	-0.018920912
marcksl1(1of3)	-0.772774206	0.231457148
marcksl1(2of3)	-3.006457085	0.206920462
marcksl1(3of3)	-0.147983537	0.262145121
marf1	0.460281366	-0.443089968
mark1	1.159151506	-0.22813396
mark2	0.735956403	-0.274739208
mark3(1of2)	-0.870266994	-0.226215223
mark3(2of2)	-0.244206926	-0.075709496
mark4(1of4)	-0.259696288	-0.496067743
mark4(3of4)	-0.399170356	-0.18211607
mark4(4of4)	-0.582753725	-0.58561773
mars	-1.824331229	-0.333762531
mars2	-0.476922619	0.316771701
marveld1	1.167756912	-0.051597589
marveld2(2of2)	0.98329835	-0.079139115
marveld3(1of2)	-0.62116706	0.516357192
marveld3(2of2)	1.932250576	0.124370504
masp1(1of2)	0.05085747	-0.364303584
mast1(1of2)	2.771442748	-1.137249612
mast2(1of3)	-1.354277562	-1.186039364
mast2(2of3)	1.041923249	-0.105121955
mast2(3of3)	0.154846214	-0.10448855
mast3	-0.02761935	-0.240223319
mast4(1of2)	0.382245894	-0.19631412
mast4(2of2)	-0.682721991	-0.325389987
mastl	-0.522150122	-1.058605657
mat1a	-0.525645207	0.651104969
mat2a(1of3)	-1.477571916	0.997935631
mat2a(2of3)	0.248462421	-0.066227458
mat2a(3of3)	-3.170668393	-0.521270606
mat2b	1.9231651	0.186128018
matk	3.648226746	-0.286441584
matn2	-2.530841785	0.18479433
matn3(2of2)	1.052746512	NA
matn4(1of2)	-3.264525746	-1.197245971
matn4(2of2)	-1.087661853	-0.100662684
matr3(1of4)	0.048489232	-0.557067302
matr3(2of4)	-0.273973103	-0.123921369
matr3(3of4)	0.354400383	-0.979001798
mau2	0.294632888	0.635869153
mavs	0.292666607	0.38444339
max(1of3)	-0.258826278	0.196845494
max(2of3)	0.408248713	0.56233064
max(3of3)	0.249043349	0.265351267
maz(1of2)	-0.593169481	-0.274449143
maz(2of2)	-0.292092936	-0.575477002
mb21d1	0.493709406	-0.303174463
mb21d2(1of2)	-0.528360861	-0.319054248
mb21d2(2of2)	0.519614475	-0.108135592
mbd1	-0.53374757	0.150685631
mbd2	0.127188516	0.215285371
mbd3(1of2)	-0.495925928	0.249113777
mbd3(2of2)	-0.598292167	0.583904856
mbd4	0.458599618	0.377567039
mbd5(1of2)	1.05523161	-0.103056224
mbd5(2of2)	-0.010850919	-0.040862188
mbip	-0.194716267	0.409778393
mblac1	0.028798323	0.00390148
mblac2	1.340171976	0.323823523
mbnl1(1of2)	0.908577499	0.025044082
mbnl2(1of2)	0.71532098	0.103420115
mbnl2(2of2)	0.378757731	-0.367293379
mbnl3	1.759224589	-0.371727283
