chr	start	end	id
chr216	2478104741878802847307	2478104741878802849858	susd3(2of2)
chr216	4956209483757605697175	4956209483757605698352	tmem158
chr216	9912418967515211395537	9912418967515211396716	spag7
chr216	19824837935030422792263	19824837935030422794724	r3hdm1(1of2)
chr216	39649675870060845586997	39649675870060845588088	commd5
chr216	79299351740121691175095	79299351740121691177975	pnrc2
chr217	1	2363	casr(59of74)
chr217	2374	4546	elp3
chr217	6930	9684	ttyh2(1of3)
chr217	16624	19428	pth1r(2of2)
chr217	36062	37156	tas1r1(6of6)
chr217	73228	76708	mycl(1of2)
chr217	149946	150362	macrod2
chr217	300318	303441	plcd3(1of2)
chr217	603769	609725	met(1of2)
chr217	1213504	1221321	rimbp2(3of3)
chr217	2434835	2437724	tfr2
chr217	4872569	4873441	kmt2d(4of5)
chr217	9746020	9748102	gdf5
chr217	19494132	19497348	zdhhc20
chr217	38991490	38994762	znf225
chr217	77986262	77996347	col12a1(2of2)
chr217	155982619	155983354	sub1
chr217	311965983	311967617	meox1
chr217	623933610	623939531	wnk4(1of2)
chr217	1247873151	1247879545	zbtb34
chr217	2495752706	2495754494	arl4c(2of2)
chr217	4991507210	4991510699	rest(1of3)
chr217	9983017919	9983021332	timm44(1of2)
chr217	19966039261	19966041823	zscan22(3of6)
chr217	39932081094	39932083115	mtfr1
chr217	79864164219	79864172276	brwd1
chr217	159728336505	159728338144	tbx6(1of3)
chr217	319456674659	319456677464	ceacam6
chr217	638913352133	638913353771	LOC107384574
chr217	1277826705914	1277826713180	shroom4
chr217	2555653419104	2555653420682	grina(4of4)
chr217	5111306839796	5111306843594	anpep(7of7)
chr217	10222613683400	10222613686350	pnp(5of5)
chr217	20445227369760	20445227371148	ackr3(1of3)
chr217	40890454740918	40890454741585	pycard
chr217	81780909482513	81780909485493	glcci1(1of2)
chr217	163561818968016	163561818970514	kcnd3(1of2)
chr217	327123637938540	327123637939857	en1(1of2)
chr217	654247275878407	654247275880118	gnmt(1of2)
chr217	1308494551758535	1308494551760405	tmem203
chr217	2616989103518950	2616989103522036	hunk(2of2)
chr217	5233978207040996	5233978207049801	frmpd2
chr217	10467956414090807	10467956414091597	l1cam(4of5)
chr217	20935912828182414	20935912828186341	rgs9(1of2)
chr217	41871825656368765	41871825656369830	alyref(1of2)
chr217	83743651312738605	83743651312740344	c5ar1(1of2)
chr217	167487302625478959	167487302625479328	gng5(3of3)
chr217	334974605250958297	334974605250962137	fbxo41(1of2)
chr217	669949210501920444	669949210501922953	LOC107379495
chr217	1339898421003843407	1339898421003845098	ccdc61
chr217	2679796842007688515	2679796842007692245	far1(2of2)
chr217	5359593684015380770	5359593684015382998	tmem128
chr217	10719187368030763778	10719187368030764866	fam213b
chr217	21438374736061528654	21438374736061531712	gnas(1of2)
chr217	42876749472123060376	42876749472123064486	trim3(2of2)
chr217	85753498944246124872	85753498944246127276	ssbp3(2of3)
chr217	171506997888492252158	171506997888492254441	chrna9(2of4)
chr217	343013995776984506609	343013995776984506840	usmg5
chr217	686027991553969013459	686027991553969013864	git1(3of3)
chr217	1372055983107938027333	1372055983107938030991	gucy2f(4of4)
chr217	2744111966215876058334	2744111966215876059096	angpt4(1of2)
chr217	5488223932431752117440	5488223932431752118595	gjb1(1of2)
chr217	10976447864863504236045	10976447864863504237838	f2
chr217	21952895729727008473893	21952895729727008478054	smc1a
chr217	43905791459454016951957	43905791459454016954085	itk
chr217	87811582918908033906052	87811582918908033912874	baz1b
chr218	1	2052	cacng3(1of2)
chr218	2063	3807	cyp4b1
chr218	5880	13349	sptan1(14of23)
chr218	19239	21822	zbtb16(1of3)
chr218	41071	43583	lrrc8e
chr218	84664	88025	chaf1a
chr218	172699	175781	nek7
chr218	348490	349091	hist2h3d(1of8)
chr218	697591	700707	dhx15(2of2)
chr218	1398308	1399211	nod2(1of2)
chr218	2797529	2798245	or13c3
chr218	5595784	5597031	hmx2(3of3)
chr218	11192825	11195828	fes
chr218	22388663	22389737	nmnat3
chr218	44778410	44782631	ap2b1
chr218	89561051	89563333	kcnv1
chr218	179124394	179127111	man1a2(2of2)
chr218	358251515	358253865	slc29a1(1of2)
chr218	716505390	716508235	vsnl1(2of3)
chr218	1433013635	1433019715	itga7
chr218	2866033360	2866034561	gimap7(9of11)
chr218	5732067931	5732071390	msh3
chr218	11464139331	11464141723	gjc1(1of5)
chr218	22928281064	22928281755	pofut1(2of2)
chr218	45856562829	45856567511	rasal2(2of2)
chr218	91713130350	91713134167	sh3rf3
chr218	183426264527	183426269721	slc12a1
chr218	366852534258	366852535458	trh
chr218	733705069726	733705070871	prelid1(3of3)
chr218	1467410140607	1467410141517	eif1ad
chr218	2934820282134	2934820285131	col10a1(3of4)
chr218	5869640567275	5869640576798	phip
chr218	11739281144083	11739281144501	vamp1(3of4)
chr218	23478562288594	23478562291445	fam78b(2of2)
chr218	46957124580049	46957124580692	LOC107397264
chr218	93914249160751	93914249162087	akirin2(2of2)
chr218	187828498322848	187828498324192	scube1(2of3)
chr218	375656996647050	375656996648468	znf569(6of12)
chr218	751313993295528	751313993296664	tspan5(2of2)
chr218	1502627986592202	1502627986599877	nav1(2of2)
chr218	3005255973192089	3005255973195666	cpa1(1of2)
chr218	6010511946387765	6010511946389469	snrnp70
chr218	12021023892777244	12021023892782574	agap2(1of2)
chr218	24042047785559828	24042047785560827	hemgn
chr218	48084095571120665	48084095571121059	tmem80
chr218	96168191142241734	96168191142243451	tlx3(1of3)
chr218	192336382284485195	192336382284486022	id2(2of2)
chr218	384672764568971227	384672764568973518	trim8(2of2)
chr218	769345529137944755	769345529137945794	twsg1
chr218	1538691058275890559	1538691058275892292	prom1(3of4)
chr218	3077382116551782861	3077382116551783322	ndufb8
chr218	6154764233103566193	6154764233103571979	ahr(1of3)
chr218	12309528466207138182	12309528466207139505	nanog
chr218	24619056932414277697	24619056932414280010	cfh(4of5)
chr218	49238113864828557717	49238113864828559105	fam20b
chr218	98476227729657116832	98476227729657118586	slc25a14
chr218	196952455459314235428	196952455459314235706	ndufa1
chr218	393904910918628471144	393904910918628474307	ankrd33
chr218	787809821837256945461	787809821837256947116	ccnd2(3of4)
chr218	1575619643674513892587	1575619643674513895967	ahr(2of3)
chr218	3151239287349027788564	3151239287349027789858	mdh1(2of2)
chr218	6302478574698055578432	6302478574698055588837	trio(2of2)
chr218	12604957149396111167279	12604957149396111171970	mtcl1(3of3)
chr218	25209914298792222339259	25209914298792222340717	kcnc2
chr218	50419828597584444679986	50419828597584444681639	znf112(4of5)
chr219	1	2940	npas4(1of2)
chr219	2951	4103	pgbd4(11of12)
chr219	7064	12795	sall1(2of3)
chr219	19869	20700	rbmx2
chr219	40579	42486	dnaja2(1of2)
chr219	83075	85495	lrrc58
chr219	168580	169626	c19orf43
chr219	338216	348318	kmt2b(1of2)
chr219	686544	687002	crygb(6of19)
chr219	1373556	1378829	zbtb44
chr219	2752395	2755092	kcng3(1of2)
chr219	5507497	5509107	rtp2
chr219	11016614	11020396	taok3(2of2)
chr219	22037020	22038077	clec4m(1of3)
chr219	44075107	44078193	scamp1(1of2)
chr219	88153310	88156744	fbxl13
chr219	176310064	176310680	c8orf4(1of2)
chr219	352620754	352625039	casr(65of74)
chr219	705245803	705247792	ticam1
chr219	1410493605	1410495110	LOC107392050
chr219	2820988725	2820990773	slc39a9(1of2)
chr219	5641979508	5641981589	chrnd(2of2)
chr219	11283961107	11283963288	tp53inp1(2of2)
chr219	22567924405	22567925612	gmfb
chr219	45135850027	45135851827	htr1a(1of2)
chr219	90271701864	90271707469	myo15b(1of2)
chr219	180543409343	180543413848	nkain2
chr219	361086823201	361086826014	LOC107382948
chr219	722173649225	722173651525	zscan2(3of3)
chr219	1444347300760	1444347302788	ptafr
chr219	2888694603558	2888694604377	mrps36
chr219	5777389207945	5777389209737	yif1b
chr219	11554778417692	11554778419980	adgrf5(1of6)
chr219	23109556837682	23109556839438	gapdh(1of2)
chr219	46219113677130	46219113678990	gdpd3
chr219	92438227356130	92438227361046	usp47(3of4)
chr219	184876454717186	184876454718144	rchy1
chr219	369752909435340	369752909435741	smdt1(1of2)
chr219	739505818871091	739505818873222	chrna1
chr219	1479011637744323	1479011637747011	mut
chr219	2958023275491344	2958023275496623	kiaa1549(1of3)
chr219	5916046550987977	5916046550992367	slc38a3(3of4)
chr219	11832093101980354	11832093101985053	nr1h3
chr219	23664186203965417	23664186203972032	sacs(2of3)
chr219	47328372407937459	47328372407938522	ankrd22
chr219	94656744815875991	94656744815877810	ndfip1(2of2)
chr219	189313489631753811	189313489631755267	csrp2(3of3)
chr219	378626979263509088	378626979263510769	aldh1a2
chr219	757253958527019867	757253958527022431	prr7
chr219	1514507917054042308	1514507917054044903	zfand3(2of2)
chr219	3029015834108087221	3029015834108088201	spag8
chr219	6058031668216175432	6058031668216177414	thap4(2of6)
chr219	12116063336432352856	12116063336432355007	erc1(3of3)
chr219	24232126672864707873	24232126672864708600	ceacam8
chr219	48464253345729416483	48464253345729418126	syt2(1of2)
chr219	96928506691458834619	96928506691458837887	plekhf2
chr219	193857013382917672516	193857013382917675852	gsk3a(2of2)
chr219	387714026765835348378	387714026765835349839	guca1a(3of3)
chr219	775428053531670698227	775428053531670699380	pax4
chr219	1550856107063341397617	1550856107063341398184	cxcl10(2of3)
chr219	3101712214126682795811	3101712214126682804024	hivep1
chr219	6203424428253365599845	6203424428253365602382	ipp
chr219	12406848856506731202237	12406848856506731205230	fzd3(1of4)
chr219	24813697713013462407477	24813697713013462410092	maoa(2of3)
chr219	49627395426026924817579	49627395426026924824327	mgat4c(2of3)
chr219	99254790852053849641916	99254790852053849644334	sept8(2of2)
chr220	1	3266	loxl2(1of4)
chr220	3277	5167	cdk5rap1
chr220	8454	9057	lage3
chr220	17521	19518	tyr(2of2)
chr220	37049	38874	glra4(1of2)
chr220	75933	78788	zbed5(1of11)
chr220	154731	156536	dcun1d2
chr220	311277	315913	znf615
chr220	627200	628779	kng1(1of2)
chr220	1255989	1256877	pdcd5
chr220	2512876	2515368	znf235(104of148)
chr220	5028254	5031147	lpar2
chr220	10059411	10061978	pou3f2(2of2)
chr220	20121399	20123472	znf235(90of148)
chr220	40244881	40248041	sp3(2of2)
chr220	80492932	80497946	csf2rb(1of2)
chr220	160990888	160992151	ppp1r42
chr220	321983049	321983447	p2ry2(1of2)
chr220	643966506	643967851	cbln1(1of3)
chr220	1287934367	1287935987	tm7sf2
chr220	2575870364	2575872157	alg6
chr220	5151742531	5151745008	mep1a(3of3)
chr220	10303487549	10303488825	ndufa9
chr220	20606976384	20606978285	il1r1
chr220	41213954679	41213955876	dntt(2of3)
chr220	82427910565	82427911618	zan(1of7)
chr220	164855822193	164855822583	nppa
chr220	329711644786	329711648374	dixdc1(1of2)
chr220	659423293170	659423293914	clic5(1of2)
chr220	1318846587094	1318846589360	cd9(2of5)
chr220	2637693176464	2637693181474	ppfia2
chr220	5275386357948	5275386358661	mcts1
chr220	10550772716619	10550772718847	setd4
chr220	21101545435476	21101545437388	bzw1(2of2)
chr220	42203090872874	42203090873626	eef1b2
chr220	84406181746510	84406181748054	asph(1of2)
chr220	168812363494574	168812363495463	magee1
chr220	337624726990047	337624726991016	psph
chr220	675249453981073	675249453983421	ctsz(2of3)
chr220	1350498907964504	1350498907965879	macrod1
chr220	2700997815930393	2700997815931766	crls1
chr220	5401995631862169	5401995631865283	pax6(3of4)
chr220	10803991263727462	10803991263728397	gfra1(4of7)
chr220	21607982527455869	21607982527463405	dock10
chr220	43215965054919284	43215965054921487	cnga3(1of2)
chr220	86431930109840781	86431930109841736	hax1
chr220	172863860219682527	172863860219683953	gucy2c(1of3)
chr220	345727720439366490	345727720439370524	coro1c(2of3)
chr220	691455440878737024	691455440878738344	aimp2
chr220	1382910881757475378	1382910881757476683	hcar2(6of6)
chr220	2765821763514952071	2765821763514956339	c11orf95(1of2)
chr220	5531643527029908420	5531643527029912012	rnf6(2of2)
chr220	11063287054059820442	11063287054059821459	c14orf1
chr220	22126574108119641911	22126574108119642913	s100a13(1of3)
chr220	44253148216239284834	44253148216239287291	rnf11(2of3)
chr220	88506296432478572135	88506296432478575042	slc20a1(1of2)
chr220	177012592864957147187	177012592864957148916	gpr161(1of2)
chr220	354025185729914296113	354025185729914297967	ccdc157
chr220	708050371459828594090	708050371459828595985	znf45(1of3)
chr220	1416100742919657190085	1416100742919657191221	snrnp35
chr220	2832201485839314381316	2832201485839314384804	paics
chr220	5664402971678628766130	5664402971678628767397	slc25a3
chr220	11328805943357257533537	11328805943357257534709	igsf5(2of2)
chr220	22657611886714515068256	22657611886714515071042	zc3h4(2of2)
chr220	45315223773429030139308	45315223773429030141906	tcf7(4of4)
chr220	90630447546858060281224	90630447546858060282885	ntan1
chr221	1	1988	flcn
chr221	1999	3232	lrrc34
chr221	5241	5890	cnfn(5of7)
chr221	11141	11826	rps7
chr221	22977	25341	b3gnt2(3of5)
chr221	48328	55497	rfx5
chr221	103835	108000	dsg4
chr221	211845	218069	arid1b(3of3)
chr221	429924	432664	fzr1(2of2)
chr221	862598	866422	gria4(1of2)
chr221	1729030	1730113	haus7
chr221	3459153	3460756	jun(1of2)
chr221	6919919	6922206	LOC107376591
chr221	13842135	13845597	camkv(1of3)
chr221	27687742	27689512	wdr12
chr221	55377264	55377874	LOC107382558
chr221	110755148	110756680	LOC107388254
chr221	221511838	221513683	sfrp5(1of3)
chr221	443025531	443028567	mogs
chr221	886054108	886056689	exoc1(2of2)
chr221	1772110807	1772114902	phldb2(2of2)
chr221	3544225719	3544228603	wac(3of3)
chr221	7088454332	7088458894	brd2(3of4)
chr221	14176913236	14176915451	trim39(5of27)
chr221	28353828697	28353829920	prr15
chr221	56707658627	56707661550	yod1
chr221	113415320187	113415321018	LOC107378459
chr221	226830641215	226830642489	gpalpp1
chr221	453661283714	453661284976	gskip
chr221	907322568700	907322569783	dtx3(1of2)
chr221	1814645138493	1814645140089	fut7(1of3)
chr221	3629290278592	3629290282085	lpar1(1of2)
chr221	7258580560687	7258580566162	abcc1(2of3)
chr221	14517161126859	14517161134024	tmem132c(2of2)
chr221	29034322260893	29034322264935	slc38a10
chr221	58068644525838	58068644526895	lrrn4(1of2)
chr221	116137289052743	116137289055093	rnf215
chr221	232274578107846	232274578111640	adnp2
chr221	464549156219496	464549156224044	smurf2(1of2)
chr221	929098312443550	929098312447684	ube2r2
chr221	1858196624891244	1858196624895836	kif4a
chr221	3716393249787090	3716393249787422	sst(3of4)
chr221	7432786499574522	7432786499576016	tmem154
chr221	14865572999150548	14865572999154253	ecel1
chr221	29731145998304811	29731145998307115	asb2(2of3)
chr221	59462291996611936	59462291996613470	fam49b(1of3)
chr221	118924583993225416	118924583993230334	fam196b
chr221	237849167986455760	237849167986459504	mbd1
chr221	475698335972915274	475698335972917177	hnrnpll
chr221	951396671945832461	951396671945835729	papd7(1of2)
chr221	1902793343891668200	1902793343891670257	fscn2(2of2)
chr221	3805586687783338467	3805586687783340273	atl2(1of2)
chr221	7611173375566678750	7611173375566679401	mgst3(1of2)
chr221	15222346751133358161	15222346751133358440	atp5j2
chr221	30444693502266716611	30444693502266719945	lmod3
chr221	60889387004533436566	60889387004533437725	tbkbp1(1of2)
chr221	121778774009066874301	121778774009066876156	ggh(3of3)
chr221	243557548018133750467	243557548018133753143	gdpd1
chr221	487115096036267503620	487115096036267523244	obscn(2of5)
chr221	974230192072535026874	974230192072535028392	pitx2(2of2)
chr221	1948460384145070055276	1948460384145070058095	amph
chr221	3896920768290140113381	3896920768290140119263	ush2a(3of5)
chr221	7793841536580280232654	7793841536580280236409	slc25a36(2of3)
chr221	15587683073160560469073	15587683073160560469853	rassf2(2of3)
chr221	31175366146321120938936	31175366146321120939567	slc4a11(1of2)
chr221	62350732292642241878513	62350732292642241879550	ctsl(2of3)
chr222	1	477	prg4(1of4)
chr222	488	3989	dhx36
chr222	4487	6419	hs3st3b1(1of4)
chr222	10916	12889	fam78b(1of2)
chr222	23815	24927	LOC107381866
chr222	48752	51481	pten(2of2)
chr222	100243	102153	adad1
chr222	202406	203812	b3gnt2(1of5)
chr222	406228	410104	cep128
chr222	816342	819440	lipe(2of2)
chr222	1635792	1640402	pogz
chr222	3276204	3279096	myh11(2of4)
chr222	6555310	6559058	grik4(3of3)
chr222	13114378	13115347	apoa4(4of4)
chr222	26229735	26231668	fam118b
chr222	52461413	52462678	yipf1(1of2)
chr222	104924101	104926783	rab14(1of2)
chr222	209850894	209853095	rbm34
chr222	419703999	419705316	ky
chr222	839409325	839411871	zbtb24
chr222	1678821206	1678825350	drosha
chr222	3357646566	3357648358	hes6(2of2)
chr222	6715294934	6715295449	g2e3(1of3)
chr222	13430590393	13430592233	ambp(3of3)
chr222	26861182636	26861185792	vps39
chr222	53722368438	53722371857	slco3a1(1of3)
chr222	107444740305	107444741838	rho(2of6)
chr222	214889482153	214889483486	mylpf(3of4)
chr222	429778965649	429778967197	hspa14
chr222	859557932856	859557936618	mmrn2
chr222	1719115869484	1719115871765	rhcg(2of4)
chr222	3438231741259	3438231743107	msantd2
chr222	6876463484376	6876463486534	cd9(5of5)
chr222	13752926970920	13752926972420	endov
chr222	27505853943350	27505853944556	LOC107375078
chr222	55011707887916	55011707889301	tppp3(2of2)
chr222	110023415777227	110023415777453	tm4sf4(3of4)
chr222	220046831554690	220046831557043	fermt1
chr222	440093663111743	440093663114863	c7(1of2)
chr222	880187326226616	880187326229794	plxnb1(1of3)
chr222	1760374652456420	1760374652456859	clgn
chr222	3520749304913289	3520749304918170	thbs1(1of2)
chr222	7041498609831469	7041498609832792	znhit6
chr222	14082997219664271	14082997219666362	cntrl
chr222	28165994439330643	28165994439332372	ankk1(1of2)
chr222	56331988878663025	56331988878664329	dll1(4of5)
chr222	112663977757327364	112663977757330097	cnksr1
chr222	225327955514657471	225327955514659034	tekt2(1of2)
chr222	450655911029316515	450655911029318231	ostm1
chr222	901311822058634756	901311822058635355	mefv(2of2)
chr222	1802623644117270121	1802623644117271705	cdkl1(2of2)
